
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="p_250",="p_250",="p_250",="p_250",="p_250",="p_250"

="SP_b_F16x",="-0.022",="-0.021",="-0.025",="-0.024",="-0.013",="-0.013"
="",="(0.021)",="(0.023)",="(0.024)",="(0.024)",="(0.018)",="(0.018)"

="SP_b_F12x",="-0.011",="-0.0097",="-0.013",="-0.012",="-0.0095",="-0.0091"
="",="(0.011)",="(0.015)",="(0.015)",="(0.016)",="(0.013)",="(0.013)"

="SP_b_F8x",="-0.0089",="-0.0072",="-0.0090",="-0.0083",="-0.0073",="-0.0067"
="",="(0.0067)",="(0.0089)",="(0.0092)",="(0.0093)",="(0.0082)",="(0.0083)"

="SP_bx",="0.0015",="-0.0033",="-0.0043",="-0.0057",="-0.0052",="-0.0065"
="",="(0.0068)",="(0.0095)",="(0.010)",="(0.010)",="(0.0099)",="(0.010)"

="SP_b_L4x",="0.0078",="-0.0049",="-0.0047",="-0.0059",="-0.0051",="-0.0062"
="",="(0.010)",="(0.016)",="(0.017)",="(0.017)",="(0.016)",="(0.017)"

="SP_b_L8x",="0.021",="-0.0017",="-0.0023",="-0.0035",="-0.0010",="-0.0021"
="",="(0.014)",="(0.022)",="(0.023)",="(0.023)",="(0.022)",="(0.023)"

="SP_b_L12x",="0.033*",="-0.0012",="-0.0027",="-0.0044",="0.00066",="-0.00099"
="",="(0.018)",="(0.029)",="(0.030)",="(0.030)",="(0.029)",="(0.030)"

="SP_b_L16",="0.030",="-0.019",="-0.021",="-0.023",="-0.011",="-0.013"
="",="(0.023)",="(0.036)",="(0.037)",="(0.038)",="(0.037)",="(0.037)"

="N",="42849",="42849",="42708",="42690",="42708",="42690"
="R-sq",="0.286",="0.313",="0.307",="0.309",="0.312",="0.314"
="DepVarMean",="1.60",="1.60",="1.59",="1.59",="1.59",="1.59"
="num_mun",="1208",="1208",="1205",="1204",="1205",="1204"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
