
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_masa_sal_ta_50",="lg_masa_sal_ta_50",="lg_masa_sal_ta_50",="lg_masa_sal_ta_50",="lg_masa_sal_ta_50",="lg_masa_sal_ta_50"

="SP_b_F16x",="0.047*",="0.076**",="0.076**",="-0.012",="-0.014",="-0.015"
="",="(0.027)",="(0.032)",="(0.032)",="(0.017)",="(0.016)",="(0.012)"

="SP_b_F12x",="0.036**",="0.055***",="0.055***",="-0.0024",="-0.0034",="-0.0054"
="",="(0.015)",="(0.018)",="(0.018)",="(0.0082)",="(0.0099)",="(0.0067)"

="SP_b_F8x",="0.029***",="0.040***",="0.041***",="0.0044",="0.0064",="0.0031"
="",="(0.0088)",="(0.010)",="(0.010)",="(0.0047)",="(0.0059)",="(0.0042)"

="SP_bx",="-0.031***",="-0.046***",="-0.047***",="-0.011",="-0.0043",="-0.0097"
="",="(0.012)",="(0.013)",="(0.013)",="(0.0075)",="(0.0085)",="(0.0069)"

="SP_b_L4x",="-0.055***",="-0.085***",="-0.086***",="-0.015",="-0.0099",="-0.011"
="",="(0.019)",="(0.023)",="(0.023)",="(0.0100)",="(0.012)",="(0.0084)"

="SP_b_L8x",="-0.063**",="-0.11***",="-0.11***",="-0.024**",="0.00047",="-0.019*"
="",="(0.026)",="(0.032)",="(0.032)",="(0.011)",="(0.015)",="(0.0096)"

="SP_b_L12x",="-0.086***",="-0.15***",="-0.15***",="-0.023**",="-0.0044",="-0.016*"
="",="(0.031)",="(0.041)",="(0.041)",="(0.011)",="(0.017)",="(0.0091)"

="SP_b_L16",="-0.14***",="-0.23***",="-0.23***",="-0.030**",="-0.024",="-0.020*"
="",="(0.039)",="(0.052)",="(0.052)",="(0.014)",="(0.019)",="(0.011)"

="N",="80857",="80857",="80761",="72719",="80761",="72719"
="R-sq",="0.410",="0.422",="0.422",="0.749",="0.488",="0.752"
="DepVarMean",="4.51",="4.51",="4.51",="5.01",="4.51",="5.01"
="num_mun",="1914",="1914",="1912",="1689",="1912",="1689"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
