
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_eventuales_masculino",="lg_eventuales_masculino",="lg_eventuales_masculino",="lg_eventuales_masculino",="lg_eventuales_masculino",="lg_eventuales_masculino"

="SP_b_F16x",="-0.13***",="-0.085**",="-0.078*",="-0.066",="-0.042",="-0.042"
="",="(0.037)",="(0.043)",="(0.043)",="(0.044)",="(0.040)",="(0.040)"

="SP_b_F12x",="-0.075***",="-0.064**",="-0.060**",="-0.050*",="-0.045",="-0.041"
="",="(0.023)",="(0.029)",="(0.029)",="(0.029)",="(0.030)",="(0.029)"

="SP_b_F8x",="-0.034**",="-0.027*",="-0.025",="-0.017",="-0.018",="-0.013"
="",="(0.015)",="(0.016)",="(0.016)",="(0.016)",="(0.017)",="(0.017)"

="SP_bx",="0.035**",="0.026",="0.026",="0.013",="0.021",="0.010"
="",="(0.016)",="(0.016)",="(0.016)",="(0.018)",="(0.016)",="(0.017)"

="SP_b_L4x",="0.070***",="0.051**",="0.051*",="0.038",="0.044*",="0.035"
="",="(0.025)",="(0.026)",="(0.026)",="(0.027)",="(0.024)",="(0.025)"

="SP_b_L8x",="0.11***",="0.081**",="0.079**",="0.065*",="0.072**",="0.064*"
="",="(0.033)",="(0.035)",="(0.035)",="(0.035)",="(0.033)",="(0.033)"

="SP_b_L12x",="0.11***",="0.071*",="0.068",="0.049",="0.062",="0.050"
="",="(0.040)",="(0.042)",="(0.042)",="(0.042)",="(0.040)",="(0.040)"

="SP_b_L16",="0.11**",="0.066",="0.064",="0.042",="0.069",="0.054"
="",="(0.047)",="(0.050)",="(0.050)",="(0.050)",="(0.047)",="(0.047)"

="N",="62368",="62368",="62272",="62272",="62272",="62272"
="R-sq",="0.083",="0.108",="0.109",="0.139",="0.112",="0.142"
="DepVarMean",="4.10",="4.10",="4.09",="4.09",="4.09",="4.09"
="num_mun",="1628",="1628",="1626",="1626",="1626",="1626"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
