
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_trab_perm_campo_1000m",="lg_trab_perm_campo_1000m",="lg_trab_perm_campo_1000m",="lg_trab_perm_campo_1000m",="lg_trab_perm_campo_1000m",="lg_trab_perm_campo_1000m"

="SP_b_F16x",="-0.18",="-0.088",="-0.11",="-0.12",="-0.14",="-0.14"
="",="(0.21)",="(0.27)",="(0.24)",="(0.24)",="(0.16)",="(0.16)"

="SP_b_F12x",="-0.16",="-0.14",="-0.13",="-0.13",="-0.19",="-0.18"
="",="(0.13)",="(0.21)",="(0.18)",="(0.18)",="(0.12)",="(0.12)"

="SP_b_F8x",="-0.061",="-0.15",="-0.14",="-0.14",="-0.22**",="-0.22**"
="",="(0.12)",="(0.13)",="(0.11)",="(0.11)",="(0.088)",="(0.088)"

="SP_bx",="-0.12",="-0.038",="-0.029",="-0.029",="-0.043",="-0.047"
="",="(0.097)",="(0.14)",="(0.13)",="(0.13)",="(0.098)",="(0.097)"

="SP_b_L4x",="-0.083",="0.040",="0.060",="0.060",="0.041",="0.035"
="",="(0.14)",="(0.26)",="(0.23)",="(0.23)",="(0.13)",="(0.13)"

="SP_b_L8x",="0.0047",="0.18",="0.22",="0.22",="0.18",="0.17"
="",="(0.25)",="(0.41)",="(0.37)",="(0.37)",="(0.19)",="(0.18)"

="SP_b_L12x",="0.16",="0.33",="0.32",="0.32",="0.26",="0.25"
="",="(0.39)",="(0.55)",="(0.48)",="(0.48)",="(0.22)",="(0.22)"

="SP_b_L16",="-0.070",="0.20",="0.26",="0.26",="0.26",="0.25"
="",="(0.42)",="(0.66)",="(0.61)",="(0.61)",="(0.35)",="(0.35)"

="N",="3944",="3944",="3944",="3944",="3944",="3944"
="R-sq",="0.113",="0.295",="0.306",="0.306",="0.374",="0.374"
="DepVarMean",="6.35",="6.35",="6.35",="6.35",="6.35",="6.35"
="num_mun",="173",="173",="173",="173",="173",="173"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
