
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_masa_sal_tpc_250",="lg_masa_sal_tpc_250",="lg_masa_sal_tpc_250",="lg_masa_sal_tpc_250",="lg_masa_sal_tpc_250",="lg_masa_sal_tpc_250"

="SP_b_F16x",="-0.046",="0.0074",="0.012",="0.014",="-0.032",="-0.034"
="",="(0.096)",="(0.064)",="(0.063)",="(0.066)",="(0.046)",="(0.046)"

="SP_b_F12x",="-0.012",="0.0068",="0.0096",="0.011",="-0.0085",="-0.0096"
="",="(0.051)",="(0.039)",="(0.038)",="(0.040)",="(0.032)",="(0.033)"

="SP_b_F8x",="-0.017",="-0.0049",="-0.0054",="-0.0046",="-0.014",="-0.014"
="",="(0.030)",="(0.025)",="(0.025)",="(0.026)",="(0.023)",="(0.023)"

="SP_bx",="0.026",="0.011",="0.014",="0.013",="0.019",="0.021"
="",="(0.030)",="(0.021)",="(0.022)",="(0.023)",="(0.020)",="(0.020)"

="SP_b_L4x",="0.0062",="-0.027",="-0.025",="-0.028",="-0.015",="-0.014"
="",="(0.067)",="(0.039)",="(0.039)",="(0.041)",="(0.032)",="(0.033)"

="SP_b_L8x",="0.019",="-0.033",="-0.033",="-0.037",="-0.022",="-0.020"
="",="(0.11)",="(0.065)",="(0.065)",="(0.067)",="(0.057)",="(0.058)"

="SP_b_L12x",="0.047",="-0.024",="-0.023",="-0.030",="-0.013",="-0.012"
="",="(0.11)",="(0.056)",="(0.056)",="(0.060)",="(0.049)",="(0.050)"

="SP_b_L16",="0.092",="-0.0047",="-0.0061",="-0.017",="-0.0037",="-0.0035"
="",="(0.12)",="(0.061)",="(0.061)",="(0.065)",="(0.052)",="(0.053)"

="N",="80857",="80857",="80761",="72719",="80761",="72719"
="R-sq",="0.040",="0.104",="0.106",="0.108",="0.119",="0.120"
="DepVarMean",="0.22",="0.22",="0.22",="0.24",="0.22",="0.24"
="num_mun",="1914",="1914",="1912",="1689",="1912",="1689"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
