
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_eventuales",="lg_eventuales",="lg_eventuales",="lg_eventuales",="lg_eventuales",="lg_eventuales"

="SP_b_F16x",="-0.12***",="-0.088**",="-0.080*",="-0.068",="-0.044",="-0.044"
="",="(0.037)",="(0.043)",="(0.043)",="(0.044)",="(0.039)",="(0.039)"

="SP_b_F12x",="-0.066***",="-0.062**",="-0.058**",="-0.048*",="-0.044",="-0.040"
="",="(0.022)",="(0.028)",="(0.029)",="(0.029)",="(0.029)",="(0.029)"

="SP_b_F8x",="-0.029**",="-0.026",="-0.023",="-0.016",="-0.017",="-0.012"
="",="(0.014)",="(0.016)",="(0.016)",="(0.016)",="(0.016)",="(0.016)"

="SP_bx",="0.031**",="0.026",="0.026",="0.014",="0.022",="0.012"
="",="(0.016)",="(0.016)",="(0.016)",="(0.018)",="(0.015)",="(0.017)"

="SP_b_L4x",="0.061**",="0.049*",="0.049*",="0.037",="0.043*",="0.035"
="",="(0.025)",="(0.026)",="(0.026)",="(0.027)",="(0.024)",="(0.025)"

="SP_b_L8x",="0.095***",="0.075**",="0.073**",="0.059",="0.068**",="0.060*"
="",="(0.032)",="(0.036)",="(0.036)",="(0.036)",="(0.033)",="(0.034)"

="SP_b_L12x",="0.092**",="0.064",="0.061",="0.043",="0.058",="0.047"
="",="(0.039)",="(0.042)",="(0.043)",="(0.043)",="(0.040)",="(0.041)"

="SP_b_L16",="0.089*",="0.050",="0.049",="0.028",="0.059",="0.045"
="",="(0.046)",="(0.051)",="(0.051)",="(0.051)",="(0.046)",="(0.047)"

="N",="63175",="63175",="63079",="63079",="63079",="63079"
="R-sq",="0.114",="0.137",="0.138",="0.162",="0.141",="0.165"
="DepVarMean",="4.22",="4.22",="4.21",="4.21",="4.21",="4.21"
="num_mun",="1633",="1633",="1631",="1631",="1631",="1631"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
