
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_ta_masculino",="lg_ta_masculino",="lg_ta_masculino",="lg_ta_masculino",="lg_ta_masculino",="lg_ta_masculino"

="SP_b_F16x",="-0.041**",="-0.085***",="-0.083***",="-0.061***",="-0.053***",="-0.049***"
="",="(0.016)",="(0.021)",="(0.021)",="(0.019)",="(0.017)",="(0.016)"

="SP_b_F12x",="-0.030***",="-0.055***",="-0.054***",="-0.040***",="-0.044***",="-0.038***"
="",="(0.0097)",="(0.014)",="(0.014)",="(0.012)",="(0.013)",="(0.012)"

="SP_b_F8x",="-0.013**",="-0.025***",="-0.024***",="-0.015**",="-0.019***",="-0.014**"
="",="(0.0056)",="(0.0074)",="(0.0074)",="(0.0065)",="(0.0071)",="(0.0062)"

="SP_bx",="0.014***",="0.023***",="0.022***",="0.013**",="0.020***",="0.015**"
="",="(0.0050)",="(0.0063)",="(0.0062)",="(0.0063)",="(0.0058)",="(0.0058)"

="SP_b_L4x",="0.025***",="0.038***",="0.037***",="0.025**",="0.037***",="0.030***"
="",="(0.0089)",="(0.011)",="(0.011)",="(0.011)",="(0.010)",="(0.0098)"

="SP_b_L8x",="0.038***",="0.051***",="0.049***",="0.033**",="0.053***",="0.044***"
="",="(0.012)",="(0.015)",="(0.015)",="(0.015)",="(0.013)",="(0.013)"

="SP_b_L12x",="0.042***",="0.052***",="0.050***",="0.031*",="0.058***",="0.046***"
="",="(0.015)",="(0.018)",="(0.018)",="(0.018)",="(0.016)",="(0.016)"

="SP_b_L16",="0.043**",="0.040*",="0.039*",="0.019",="0.064***",="0.052***"
="",="(0.018)",="(0.022)",="(0.022)",="(0.022)",="(0.019)",="(0.019)"

="N",="72479",="72479",="72383",="72323",="72383",="72323"
="R-sq",="0.115",="0.129",="0.130",="0.184",="0.137",="0.193"
="DepVarMean",="5.74",="5.74",="5.74",="5.74",="5.74",="5.74"
="num_mun",="1686",="1686",="1684",="1684",="1684",="1684"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
