
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="e_1000m",="e_1000m",="e_1000m",="e_1000m",="e_1000m",="e_1000m"

="SP_b_F16x",="-0.074**",="-0.12**",="-0.12**",="-0.12**",="-0.15**",="-0.15**"
="",="(0.035)",="(0.047)",="(0.049)",="(0.047)",="(0.075)",="(0.074)"

="SP_b_F12x",="-0.062**",="-0.10**",="-0.11**",="-0.10**",="-0.13*",="-0.12*"
="",="(0.030)",="(0.048)",="(0.050)",="(0.047)",="(0.065)",="(0.063)"

="SP_b_F8x",="-0.034*",="-0.052*",="-0.056**",="-0.053**",="-0.065*",="-0.063*"
="",="(0.018)",="(0.027)",="(0.028)",="(0.026)",="(0.035)",="(0.034)"

="SP_bx",="0.026**",="0.038**",="0.039**",="0.036**",="0.049**",="0.047**"
="",="(0.011)",="(0.019)",="(0.019)",="(0.018)",="(0.024)",="(0.023)"

="SP_b_L4x",="0.052***",="0.070**",="0.071**",="0.066**",="0.091**",="0.087**"
="",="(0.019)",="(0.031)",="(0.032)",="(0.030)",="(0.041)",="(0.039)"

="SP_b_L8x",="0.058**",="0.074*",="0.075*",="0.068*",="0.11**",="0.100**"
="",="(0.025)",="(0.039)",="(0.040)",="(0.038)",="(0.049)",="(0.047)"

="SP_b_L12x",="0.053*",="0.061",="0.058",="0.050",="0.096*",="0.089*"
="",="(0.029)",="(0.043)",="(0.045)",="(0.043)",="(0.052)",="(0.050)"

="SP_b_L16",="0.051",="0.044",="0.045",="0.038",="0.096*",="0.089*"
="",="(0.037)",="(0.050)",="(0.052)",="(0.051)",="(0.053)",="(0.052)"

="N",="24402",="24402",="24285",="24285",="24285",="24285"
="R-sq",="0.217",="0.266",="0.248",="0.252",="0.266",="0.271"
="DepVarMean",="7.61",="7.61",="7.60",="7.60",="7.60",="7.60"
="num_mun",="764",="764",="761",="761",="761",="761"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
