
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_trab_eventual_urb_50",="lg_trab_eventual_urb_50",="lg_trab_eventual_urb_50",="lg_trab_eventual_urb_50",="lg_trab_eventual_urb_50",="lg_trab_eventual_urb_50"

="SP_b_F16x",="-0.044",="-0.024",="-0.017",="-0.0076",="-0.0087",="-0.0079"
="",="(0.027)",="(0.032)",="(0.032)",="(0.033)",="(0.028)",="(0.029)"

="SP_b_F12x",="-0.026",="-0.018",="-0.013",="-0.0068",="-0.015",="-0.012"
="",="(0.016)",="(0.020)",="(0.020)",="(0.020)",="(0.020)",="(0.020)"

="SP_b_F8x",="-0.014",="-0.0074",="-0.0053",="-0.00047",="-0.0067",="-0.0037"
="",="(0.011)",="(0.013)",="(0.013)",="(0.013)",="(0.013)",="(0.013)"

="SP_bx",="0.019",="0.0091",="0.0091",="0.0025",="0.013",="0.0080"
="",="(0.013)",="(0.012)",="(0.012)",="(0.013)",="(0.011)",="(0.012)"

="SP_b_L4x",="0.023",="0.00070",="0.00053",="-0.0070",="0.010",="0.0057"
="",="(0.020)",="(0.019)",="(0.019)",="(0.020)",="(0.018)",="(0.018)"

="SP_b_L8x",="0.039",="0.0029",="0.00089",="-0.0078",="0.018",="0.013"
="",="(0.027)",="(0.026)",="(0.026)",="(0.027)",="(0.023)",="(0.024)"

="SP_b_L12x",="0.040",="-0.012",="-0.014",="-0.025",="0.010",="0.0033"
="",="(0.033)",="(0.032)",="(0.032)",="(0.032)",="(0.028)",="(0.028)"

="SP_b_L16",="0.013",="-0.053",="-0.055",="-0.066*",="-0.010",="-0.018"
="",="(0.039)",="(0.038)",="(0.038)",="(0.038)",="(0.033)",="(0.033)"

="N",="61064",="61064",="60968",="60928",="60968",="60928"
="R-sq",="0.027",="0.048",="0.049",="0.060",="0.055",="0.065"
="DepVarMean",="3.54",="3.54",="3.54",="3.54",="3.54",="3.54"
="num_mun",="1626",="1626",="1624",="1623",="1624",="1623"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
