
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_trab_perm_campo_50",="lg_trab_perm_campo_50",="lg_trab_perm_campo_50",="lg_trab_perm_campo_50",="lg_trab_perm_campo_50",="lg_trab_perm_campo_50"

="SP_b_F16x",="-0.42**",="-0.081",="-0.087",="-0.079",="-0.0074",="-0.0034"
="",="(0.18)",="(0.14)",="(0.14)",="(0.14)",="(0.079)",="(0.079)"

="SP_b_F12x",="-0.26***",="-0.065",="-0.072",="-0.068",="-0.028",="-0.025"
="",="(0.089)",="(0.079)",="(0.078)",="(0.077)",="(0.051)",="(0.051)"

="SP_b_F8x",="-0.15***",="-0.056",="-0.060",="-0.057",="-0.039",="-0.037"
="",="(0.049)",="(0.042)",="(0.042)",="(0.041)",="(0.030)",="(0.030)"

="SP_bx",="0.13***",="0.060",="0.057",="0.056",="0.041",="0.040"
="",="(0.048)",="(0.045)",="(0.044)",="(0.044)",="(0.034)",="(0.034)"

="SP_b_L4x",="0.22***",="0.091",="0.090",="0.086",="0.059",="0.056"
="",="(0.082)",="(0.075)",="(0.073)",="(0.072)",="(0.051)",="(0.051)"

="SP_b_L8x",="0.28***",="0.12",="0.13",="0.12",="0.083",="0.080"
="",="(0.11)",="(0.097)",="(0.094)",="(0.093)",="(0.064)",="(0.064)"

="SP_b_L12x",="0.25**",="0.091",="0.090",="0.086",="0.037",="0.033"
="",="(0.13)",="(0.12)",="(0.11)",="(0.11)",="(0.086)",="(0.086)"

="SP_b_L16",="0.22*",="0.10",="0.10",="0.096",="0.044",="0.039"
="",="(0.13)",="(0.13)",="(0.12)",="(0.12)",="(0.10)",="(0.11)"

="N",="35790",="35790",="35738",="35702",="35738",="35702"
="R-sq",="0.167",="0.376",="0.378",="0.379",="0.394",="0.394"
="DepVarMean",="2.78",="2.78",="2.78",="2.78",="2.78",="2.78"
="num_mun",="1067",="1067",="1065",="1065",="1065",="1065"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
