
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="p4_",="p4",="p4",="p4",="p4",="p4",="p4",="p4"

="TbL16x",="-0.011",="-0.038*",="-0.029",="-0.054*",="-0.033",="-0.064**",="-0.026",="-0.028"
="",="(0.023)",="(0.023)",="(0.023)",="(0.028)",="(0.023)",="(0.026)",="(0.019)",="(0.024)"

="TbL12x",="-0.0036",="-0.0065",="-0.015",="-0.032*",="-0.017",="-0.037**",="-0.016",="-0.025"
="",="(0.015)",="(0.028)",="(0.015)",="(0.018)",="(0.015)",="(0.017)",="(0.014)",="(0.016)"

="TbL8x",="-0.0041",="-0.0048",="-0.0013",="-0.011",="-0.0028",="-0.014",="-0.0021",="-0.0087"
="",="(0.0090)",="(0.013)",="(0.0089)",="(0.010)",="(0.0086)",="(0.0099)",="(0.0083)",="(0.0092)"

="Tbx",="-0.0065",="0.0053",="-0.0053",="0.0086",="-0.0038",="0.012",="-0.0040",="0.0065"
="",="(0.0096)",="(0.0062)",="(0.010)",="(0.012)",="(0.010)",="(0.011)",="(0.010)",="(0.012)"

="Tb4x",="-0.011",="0.021***",="-0.0064",="0.030",="-0.0048",="0.034*",="-0.0047",="0.023"
="",="(0.016)",="(0.0073)",="(0.017)",="(0.020)",="(0.017)",="(0.020)",="(0.017)",="(0.021)"

="Tb8x",="-0.0094",="0.046***",="-0.0071",="0.054*",="-0.0050",="0.060**",="-0.0039",="0.043"
="",="(0.023)",="(0.016)",="(0.023)",="(0.029)",="(0.023)",="(0.029)",="(0.024)",="(0.031)"

="Tb12x",="-0.011",="0.071*",="-0.0055",="0.083**",="-0.0029",="0.091**",="-0.00047",="0.070*"
="",="(0.029)",="(0.042)",="(0.030)",="(0.039)",="(0.031)",="(0.039)",="(0.031)",="(0.041)"

="Tb16",="-0.028",="0.14**",="-0.024",="0.11**",="-0.022",="0.12**",="-0.015",="0.11*"
="",="(0.037)",="(0.058)",="(0.037)",="(0.054)",="(0.037)",="(0.054)",="(0.038)",="(0.059)"

="N",="42839",="78338",="65424",="78338",="65247",="78158",="65247",="72705"
="R-sq",="0.313",="0.700",="0.303",="0.799",="0.298",="0.722",="0.304",="0.734"
="DepVarMean",="1.60",="1.06",="1.26",="1.06",="1.25",="1.05",="1.25",="1.13"
="num_mun",="",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
