
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_masa_sal_teu_250",="lg_masa_sal_teu_250",="lg_masa_sal_teu_250",="lg_masa_sal_teu_250",="lg_masa_sal_teu_250",="lg_masa_sal_teu_250"

="SP_b_F16x",="-0.028",="0.056",="0.059",="0.092",="0.11",="0.12"
="",="(0.066)",="(0.082)",="(0.082)",="(0.085)",="(0.074)",="(0.076)"

="SP_b_F12x",="0.015",="0.058",="0.059",="0.082",="0.082",="0.091*"
="",="(0.042)",="(0.051)",="(0.052)",="(0.053)",="(0.051)",="(0.051)"

="SP_b_F8x",="0.019",="0.040",="0.041",="0.056*",="0.053*",="0.061**"
="",="(0.028)",="(0.030)",="(0.030)",="(0.031)",="(0.030)",="(0.031)"

="SP_bx",="0.037",="0.019",="0.018",="0.0027",="0.0069",="-0.0022"
="",="(0.031)",="(0.033)",="(0.032)",="(0.035)",="(0.032)",="(0.033)"

="SP_b_L4x",="0.080*",="0.048",="0.048",="0.030",="0.028",="0.022"
="",="(0.041)",="(0.047)",="(0.047)",="(0.050)",="(0.047)",="(0.048)"

="SP_b_L8x",="0.14***",="0.096",="0.095",="0.072",="0.071",="0.063"
="",="(0.053)",="(0.063)",="(0.063)",="(0.067)",="(0.066)",="(0.068)"

="SP_b_L12x",="0.17***",="0.13*",="0.13*",="0.099",="0.10",="0.091"
="",="(0.063)",="(0.077)",="(0.077)",="(0.082)",="(0.081)",="(0.083)"

="SP_b_L16",="0.21***",="0.17*",="0.17*",="0.14",="0.14",="0.14"
="",="(0.072)",="(0.091)",="(0.091)",="(0.097)",="(0.098)",="(0.10)"

="N",="80857",="80857",="80761",="72719",="80761",="72719"
="R-sq",="0.143",="0.155",="0.155",="0.167",="0.158",="0.170"
="DepVarMean",="1.47",="1.47",="1.47",="1.63",="1.47",="1.63"
="num_mun",="1914",="1914",="1912",="1689",="1912",="1689"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
