
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="p_1000m",="p_1000m",="p_1000m",="p_1000m",="p_1000m",="p_1000m"

="SP_b_F16x",="-0.013",="-0.028",="-0.028",="-0.030",="-0.068",="-0.069"
="",="(0.031)",="(0.034)",="(0.036)",="(0.036)",="(0.044)",="(0.043)"

="SP_b_F12x",="-0.019",="-0.029",="-0.029",="-0.030",="-0.055",="-0.055"
="",="(0.018)",="(0.021)",="(0.022)",="(0.022)",="(0.034)",="(0.033)"

="SP_b_F8x",="-0.0082",="-0.012",="-0.013",="-0.013",="-0.025",="-0.025"
="",="(0.0096)",="(0.011)",="(0.012)",="(0.012)",="(0.017)",="(0.017)"

="SP_bx",="-0.0072",="-0.0070",="-0.0067",="-0.0067",="0.0062",="0.0058"
="",="(0.0097)",="(0.011)",="(0.011)",="(0.011)",="(0.012)",="(0.011)"

="SP_b_L4x",="-0.0016",="-0.0054",="-0.0064",="-0.0054",="0.019",="0.019"
="",="(0.017)",="(0.019)",="(0.020)",="(0.020)",="(0.020)",="(0.020)"

="SP_b_L8x",="-0.0035",="-0.015",="-0.014",="-0.012",="0.023",="0.024"
="",="(0.024)",="(0.028)",="(0.030)",="(0.030)",="(0.028)",="(0.028)"

="SP_b_L12x",="-0.0046",="-0.027",="-0.026",="-0.025",="0.020",="0.020"
="",="(0.029)",="(0.035)",="(0.037)",="(0.038)",="(0.034)",="(0.034)"

="SP_b_L16",="-0.0076",="-0.044",="-0.044",="-0.042",="0.017",="0.017"
="",="(0.035)",="(0.043)",="(0.046)",="(0.046)",="(0.039)",="(0.039)"

="N",="24402",="24402",="24285",="24285",="24285",="24285"
="R-sq",="0.273",="0.317",="0.287",="0.288",="0.304",="0.305"
="DepVarMean",="1.28",="1.28",="1.27",="1.27",="1.27",="1.27"
="num_mun",="764",="764",="761",="761",="761",="761"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
