
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="e_50",="e_50",="e_50",="e_50",="e_50",="e_50"

="SP_b_F16x",="-0.014",="-0.022*",="-0.019",="-0.016",="-0.0034",="-0.0029"
="",="(0.012)",="(0.013)",="(0.014)",="(0.013)",="(0.0098)",="(0.0098)"

="SP_b_F12x",="-0.0098*",="-0.013*",="-0.011",="-0.0083",="-0.0072",="-0.0059"
="",="(0.0058)",="(0.0076)",="(0.0079)",="(0.0076)",="(0.0068)",="(0.0067)"

="SP_b_F8x",="-0.0027",="-0.0034",="-0.0015",="0.00011",="-0.00013",="0.00098"
="",="(0.0033)",="(0.0042)",="(0.0043)",="(0.0042)",="(0.0038)",="(0.0037)"

="SP_bx",="0.00022",="-0.0012",="-0.00042",="-0.0028",="0.000059",="-0.0019"
="",="(0.0035)",="(0.0037)",="(0.0038)",="(0.0040)",="(0.0035)",="(0.0036)"

="SP_b_L4x",="-0.00090",="-0.0057",="-0.0049",="-0.0074",="-0.0020",="-0.0038"
="",="(0.0060)",="(0.0063)",="(0.0065)",="(0.0066)",="(0.0059)",="(0.0059)"

="SP_b_L8x",="-0.0028",="-0.013",="-0.013",="-0.016*",="-0.0056",="-0.0076"
="",="(0.0083)",="(0.0086)",="(0.0089)",="(0.0090)",="(0.0080)",="(0.0080)"

="SP_b_L12x",="-0.0060",="-0.022**",="-0.023**",="-0.026**",="-0.011",="-0.014"
="",="(0.010)",="(0.010)",="(0.011)",="(0.011)",="(0.0096)",="(0.0097)"

="SP_b_L16",="-0.015",="-0.039***",="-0.039***",="-0.043***",="-0.013",="-0.016"
="",="(0.013)",="(0.013)",="(0.014)",="(0.014)",="(0.011)",="(0.011)"

="N",="66202",="66202",="66061",="66001",="66061",="66001"
="R-sq",="0.168",="0.200",="0.200",="0.208",="0.206",="0.214"
="DepVarMean",="5.63",="5.63",="5.62",="5.62",="5.62",="5.62"
="num_mun",="1410",="1410",="1407",="1406",="1407",="1406"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
