
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="p9_",="p9",="p9",="p9",="p9",="p9",="p9",="p9"

="TbL16x",="0.0013",="-0.055***",="0.0046",="-0.053***",="-0.00080",="-0.065***",="0.0051",="0.0054"
="",="(0.011)",="(0.012)",="(0.012)",="(0.018)",="(0.011)",="(0.017)",="(0.0079)",="(0.015)"

="TbL12x",="-0.00082",="-0.028",="0.0011",="-0.031***",="-0.0012",="-0.037***",="-0.0015",="-0.012"
="",="(0.0063)",="(0.023)",="(0.0067)",="(0.011)",="(0.0064)",="(0.010)",="(0.0055)",="(0.0091)"

="TbL8x",="0.0013",="-0.012",="0.0014",="-0.012**",="0.00032",="-0.015***",="-0.00015",="-0.0076"
="",="(0.0032)",="(0.0094)",="(0.0035)",="(0.0056)",="(0.0034)",="(0.0056)",="(0.0030)",="(0.0049)"

="Tbx",="-0.0080***",="0.020",="-0.0076**",="0.026***",="-0.0064**",="0.029***",="-0.0047",="0.011**"
="",="(0.0029)",="(.)",="(0.0033)",="(0.0065)",="(0.0032)",="(0.0064)",="(0.0029)",="(0.0058)"

="Tb4x",="-0.016***",="0.055",="-0.015***",="0.076***",="-0.013**",="0.082***",="-0.0083*",="0.034***"
="",="(0.0051)",="(.)",="(0.0055)",="(0.013)",="(0.0054)",="(0.013)",="(0.0048)",="(0.011)"

="Tb8x",="-0.025***",="0.083",="-0.026***",="0.12***",="-0.023***",="0.12***",="-0.015**",="0.058***"
="",="(0.0070)",="(.)",="(0.0076)",="(0.019)",="(0.0074)",="(0.019)",="(0.0066)",="(0.017)"

="Tb12x",="-0.033***",="0.11***",="-0.038***",="0.15***",="-0.034***",="0.16***",="-0.021***",="0.083***"
="",="(0.0085)",="(0.032)",="(0.0092)",="(0.026)",="(0.0091)",="(0.025)",="(0.0079)",="(0.023)"

="Tb16",="-0.047***",="0.20***",="-0.055***",="0.20***",="-0.049***",="0.21***",="-0.023***",="0.15***"
="",="(0.010)",="(0.041)",="(0.011)",="(0.038)",="(0.011)",="(0.037)",="(0.0088)",="(0.037)"

="N",="65360",="78338",="65424",="78338",="65247",="78158",="65247",="72705"
="R-sq",="0.291",="0.881",="0.323",="0.923",="0.322",="0.903",="0.333",="0.916"
="DepVarMean",="4.16",="3.67",="4.20",="3.67",="4.19",="3.66",="4.19",="3.85"
="num_mun",="",="",="",="",="",="",="",=""

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
