
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_masa_sal_tpu_50",="lg_masa_sal_tpu_50",="lg_masa_sal_tpu_50",="lg_masa_sal_tpu_50",="lg_masa_sal_tpu_50",="lg_masa_sal_tpu_50"

="SP_b_F16x",="0.042",="0.071**",="0.071**",="0.000041",="-0.0082",="-0.0024"
="",="(0.028)",="(0.030)",="(0.030)",="(0.018)",="(0.016)",="(0.012)"

="SP_b_F12x",="0.033*",="0.051***",="0.051***",="0.0042",="-0.00072",="0.00066"
="",="(0.017)",="(0.018)",="(0.018)",="(0.010)",="(0.011)",="(0.0082)"

="SP_b_F8x",="0.028***",="0.038***",="0.038***",="0.0075",="0.0075",="0.0060"
="",="(0.0087)",="(0.0096)",="(0.0097)",="(0.0052)",="(0.0056)",="(0.0045)"

="SP_bx",="-0.031**",="-0.044***",="-0.045***",="-0.013*",="-0.0070",="-0.011"
="",="(0.013)",="(0.013)",="(0.013)",="(0.0076)",="(0.0086)",="(0.0070)"

="SP_b_L4x",="-0.056***",="-0.082***",="-0.083***",="-0.024**",="-0.015",="-0.018*"
="",="(0.020)",="(0.022)",="(0.022)",="(0.011)",="(0.013)",="(0.010)"

="SP_b_L8x",="-0.063**",="-0.10***",="-0.10***",="-0.031**",="-0.0040",="-0.019"
="",="(0.027)",="(0.031)",="(0.031)",="(0.015)",="(0.017)",="(0.013)"

="SP_b_L12x",="-0.076**",="-0.13***",="-0.13***",="-0.025",="0.00031",="-0.0089"
="",="(0.032)",="(0.039)",="(0.039)",="(0.017)",="(0.019)",="(0.014)"

="SP_b_L16",="-0.12***",="-0.19***",="-0.19***",="-0.032",="-0.0094",="-0.0046"
="",="(0.039)",="(0.050)",="(0.050)",="(0.020)",="(0.023)",="(0.017)"

="N",="80857",="80857",="80761",="72719",="80761",="72719"
="R-sq",="0.411",="0.425",="0.425",="0.570",="0.479",="0.576"
="DepVarMean",="4.26",="4.26",="4.26",="4.73",="4.26",="4.73"
="num_mun",="1914",="1914",="1912",="1689",="1912",="1689"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
