
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_masa_sal_tec_250",="lg_masa_sal_tec_250",="lg_masa_sal_tec_250",="lg_masa_sal_tec_250",="lg_masa_sal_tec_250",="lg_masa_sal_tec_250"

="SP_b_F16x",="0.25***",="0.088",="0.089",="0.091",="-0.035",="-0.037"
="",="(0.077)",="(0.070)",="(0.070)",="(0.073)",="(0.069)",="(0.070)"

="SP_b_F12x",="0.15***",="0.032",="0.032",="0.032",="-0.029",="-0.031"
="",="(0.049)",="(0.045)",="(0.045)",="(0.046)",="(0.042)",="(0.043)"

="SP_b_F8x",="0.068",="0.0073",="0.0061",="0.0059",="-0.023",="-0.025"
="",="(0.044)",="(0.042)",="(0.042)",="(0.043)",="(0.042)",="(0.042)"

="SP_bx",="-0.094**",="-0.038",="-0.036",="-0.035",="-0.0095",="-0.0054"
="",="(0.047)",="(0.045)",="(0.046)",="(0.046)",="(0.044)",="(0.044)"

="SP_b_L4x",="-0.16**",="-0.056",="-0.054",="-0.055",="-0.0045",="-0.00039"
="",="(0.070)",="(0.051)",="(0.052)",="(0.054)",="(0.047)",="(0.047)"

="SP_b_L8x",="-0.20**",="-0.063",="-0.061",="-0.064",="0.0055",="0.0099"
="",="(0.087)",="(0.058)",="(0.058)",="(0.062)",="(0.053)",="(0.054)"

="SP_b_L12x",="-0.19*",="-0.026",="-0.024",="-0.027",="0.054",="0.061"
="",="(0.10)",="(0.068)",="(0.068)",="(0.073)",="(0.067)",="(0.069)"

="SP_b_L16",="-0.23*",="-0.063",="-0.063",="-0.067",="0.025",="0.033"
="",="(0.12)",="(0.080)",="(0.080)",="(0.085)",="(0.075)",="(0.078)"

="N",="80857",="80857",="80761",="72719",="80761",="72719"
="R-sq",="0.080",="0.135",="0.137",="0.140",="0.144",="0.146"
="DepVarMean",="0.21",="0.21",="0.21",="0.23",="0.21",="0.23"
="num_mun",="1914",="1914",="1912",="1689",="1912",="1689"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
