
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_ta_sal_250",="lg_ta_sal_250",="lg_ta_sal_250",="lg_ta_sal_250",="lg_ta_sal_250",="lg_ta_sal_250"

="SP_b_F16x",="-0.015",="-0.023",="-0.025",="-0.021",="0.012",="0.012"
="",="(0.023)",="(0.027)",="(0.027)",="(0.027)",="(0.021)",="(0.021)"

="SP_b_F12x",="-0.0070",="-0.0086",="-0.0099",="-0.0070",="0.0041",="0.0052"
="",="(0.013)",="(0.017)",="(0.017)",="(0.017)",="(0.015)",="(0.015)"

="SP_b_F8x",="-0.0044",="-0.0041",="-0.0047",="-0.0026",="0.0022",="0.0034"
="",="(0.0077)",="(0.010)",="(0.010)",="(0.010)",="(0.0088)",="(0.0090)"

="SP_bx",="0.00054",="-0.0026",="-0.0026",="-0.0052",="-0.0078",="-0.0098"
="",="(0.0071)",="(0.0096)",="(0.0097)",="(0.010)",="(0.0092)",="(0.0095)"

="SP_b_L4x",="0.0098",="0.0011",="0.0012",="-0.0021",="-0.0065",="-0.0088"
="",="(0.011)",="(0.017)",="(0.017)",="(0.017)",="(0.016)",="(0.016)"

="SP_b_L8x",="0.020",="0.0041",="0.0045",="0.00059",="-0.0030",="-0.0057"
="",="(0.016)",="(0.024)",="(0.024)",="(0.025)",="(0.023)",="(0.023)"

="SP_b_L12x",="0.030",="0.0044",="0.0045",="-0.00040",="-0.0014",="-0.0051"
="",="(0.020)",="(0.032)",="(0.032)",="(0.032)",="(0.030)",="(0.031)"

="SP_b_L16",="0.021",="-0.018",="-0.018",="-0.023",="-0.013",="-0.018"
="",="(0.026)",="(0.041)",="(0.041)",="(0.041)",="(0.040)",="(0.040)"

="N",="44034",="44034",="43938",="43920",="43938",="43920"
="R-sq",="0.242",="0.268",="0.267",="0.271",="0.272",="0.276"
="DepVarMean",="6.16",="6.16",="6.16",="6.16",="6.16",="6.16"
="num_mun",="1273",="1273",="1271",="1270",="1271",="1270"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
