
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_trab_perm_campo_250",="lg_trab_perm_campo_250",="lg_trab_perm_campo_250",="lg_trab_perm_campo_250",="lg_trab_perm_campo_250",="lg_trab_perm_campo_250"

="SP_b_F16x",="-0.14",="-0.20",="-0.17",="-0.19",="-0.19",="-0.20"
="",="(0.27)",="(0.33)",="(0.32)",="(0.32)",="(0.31)",="(0.31)"

="SP_b_F12x",="0.057",="-0.040",="-0.036",="-0.047",="-0.061",="-0.069"
="",="(0.11)",="(0.16)",="(0.17)",="(0.17)",="(0.16)",="(0.16)"

="SP_b_F8x",="-0.027",="-0.049",="-0.044",="-0.049",="-0.057",="-0.061"
="",="(0.079)",="(0.11)",="(0.11)",="(0.11)",="(0.11)",="(0.11)"

="SP_bx",="-0.11",="-0.042",="-0.050",="-0.045",="-0.031",="-0.029"
="",="(0.13)",="(0.12)",="(0.12)",="(0.12)",="(0.12)",="(0.12)"

="SP_b_L4x",="-0.18",="-0.063",="-0.072",="-0.061",="-0.024",="-0.018"
="",="(0.16)",="(0.17)",="(0.17)",="(0.17)",="(0.17)",="(0.17)"

="SP_b_L8x",="-0.16",="-0.010",="-0.011",="-0.0011",="0.060",="0.067"
="",="(0.25)",="(0.22)",="(0.23)",="(0.22)",="(0.22)",="(0.22)"

="SP_b_L12x",="-0.14",="-0.012",="-0.015",="-0.0044",="0.059",="0.068"
="",="(0.25)",="(0.24)",="(0.25)",="(0.25)",="(0.25)",="(0.25)"

="SP_b_L16",="-0.15",="-0.055",="-0.072",="-0.060",="0.021",="0.030"
="",="(0.27)",="(0.28)",="(0.29)",="(0.28)",="(0.29)",="(0.29)"

="N",="6896",="6896",="6848",="6847",="6848",="6847"
="R-sq",="0.162",="0.274",="0.277",="0.278",="0.310",="0.310"
="DepVarMean",="4.39",="4.39",="4.38",="4.38",="4.38",="4.38"
="num_mun",="357",="357",="356",="356",="356",="356"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
