
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_trab_perm_campo",="lg_trab_perm_campo",="lg_trab_perm_campo",="lg_trab_perm_campo",="lg_trab_perm_campo",="lg_trab_perm_campo"

="SP_b_F16x",="-0.26*",="-0.16",="-0.16",="-0.16",="0.064",="0.059"
="",="(0.16)",="(0.15)",="(0.15)",="(0.15)",="(0.099)",="(0.100)"

="SP_b_F12x",="-0.16**",="-0.072",="-0.069",="-0.071",="0.029",="0.027"
="",="(0.080)",="(0.086)",="(0.085)",="(0.085)",="(0.065)",="(0.065)"

="SP_b_F8x",="-0.11**",="-0.062",="-0.060",="-0.061",="-0.0093",="-0.011"
="",="(0.051)",="(0.045)",="(0.045)",="(0.045)",="(0.035)",="(0.035)"

="SP_bx",="0.11**",="0.071",="0.069",="0.070",="0.029",="0.030"
="",="(0.048)",="(0.046)",="(0.046)",="(0.046)",="(0.037)",="(0.037)"

="SP_b_L4x",="0.15*",="0.069",="0.066",="0.068",="0.0040",="0.0070"
="",="(0.089)",="(0.082)",="(0.082)",="(0.082)",="(0.065)",="(0.064)"

="SP_b_L8x",="0.22**",="0.11",="0.11",="0.11",="0.032",="0.035"
="",="(0.11)",="(0.10)",="(0.10)",="(0.10)",="(0.079)",="(0.079)"

="SP_b_L12x",="0.27**",="0.15",="0.14",="0.15",="0.063",="0.068"
="",="(0.12)",="(0.12)",="(0.12)",="(0.12)",="(0.097)",="(0.098)"

="SP_b_L16",="0.21",="0.093",="0.089",="0.093",="0.040",="0.046"
="",="(0.13)",="(0.13)",="(0.13)",="(0.13)",="(0.11)",="(0.11)"

="N",="38441",="38441",="38345",="38284",="38345",="38284"
="R-sq",="0.099",="0.296",="0.297",="0.298",="0.321",="0.322"
="DepVarMean",="3.42",="3.42",="3.42",="3.43",="3.42",="3.43"
="num_mun",="1097",="1097",="1095",="1095",="1095",="1095"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
