
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_tpc_sal_250",="lg_tpc_sal_250",="lg_tpc_sal_250",="lg_tpc_sal_250",="lg_tpc_sal_250",="lg_tpc_sal_250"

="SP_b_F16x",="-0.43",="-0.32",="-0.30",="-0.31",="-0.28",="-0.29"
="",="(0.28)",="(0.35)",="(0.34)",="(0.34)",="(0.36)",="(0.36)"

="SP_b_F12x",="-0.020",="-0.11",="-0.11",="-0.11",="-0.12",="-0.13"
="",="(0.11)",="(0.17)",="(0.17)",="(0.17)",="(0.17)",="(0.17)"

="SP_b_F8x",="-0.091",="-0.11",="-0.11",="-0.11",="-0.12",="-0.12"
="",="(0.082)",="(0.12)",="(0.11)",="(0.12)",="(0.12)",="(0.12)"

="SP_bx",="-0.048",="0.023",="0.017",="0.021",="0.039",="0.042"
="",="(0.14)",="(0.12)",="(0.12)",="(0.12)",="(0.12)",="(0.12)"

="SP_b_L4x",="-0.074",="-0.0013",="-0.0060",="0.0021",="0.062",="0.067"
="",="(0.17)",="(0.18)",="(0.18)",="(0.18)",="(0.19)",="(0.19)"

="SP_b_L8x",="0.0019",="0.10",="0.10",="0.11",="0.19",="0.20"
="",="(0.28)",="(0.24)",="(0.24)",="(0.24)",="(0.26)",="(0.25)"

="SP_b_L12x",="0.045",="0.085",="0.083",="0.090",="0.19",="0.20"
="",="(0.27)",="(0.26)",="(0.27)",="(0.27)",="(0.29)",="(0.28)"

="SP_b_L16",="0.0084",="0.0050",="-0.0013",="0.0072",="0.12",="0.13"
="",="(0.29)",="(0.32)",="(0.32)",="(0.31)",="(0.34)",="(0.33)"

="N",="5640",="5640",="5640",="5640",="5640",="5640"
="R-sq",="0.184",="0.309",="0.310",="0.310",="0.336",="0.336"
="DepVarMean",="4.22",="4.22",="4.22",="4.22",="4.22",="4.22"
="num_mun",="321",="321",="321",="321",="321",="321"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
