
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_afiliados_imss",="lg_afiliados_imss",="lg_afiliados_imss",="lg_afiliados_imss",="lg_afiliados_imss",="lg_afiliados_imss"

="SP_b_F16x",="-0.042***",="-0.083***",="-0.081***",="-0.061***",="-0.047***",="-0.042***"
="",="(0.016)",="(0.019)",="(0.019)",="(0.018)",="(0.015)",="(0.015)"

="SP_b_F12x",="-0.028***",="-0.051***",="-0.050***",="-0.037***",="-0.038***",="-0.033***"
="",="(0.0090)",="(0.012)",="(0.012)",="(0.011)",="(0.011)",="(0.011)"

="SP_b_F8x",="-0.012**",="-0.022***",="-0.021***",="-0.014**",="-0.016***",="-0.012**"
="",="(0.0052)",="(0.0066)",="(0.0066)",="(0.0061)",="(0.0063)",="(0.0057)"

="SP_bx",="0.016***",="0.023***",="0.022***",="0.016***",="0.020***",="0.016***"
="",="(0.0050)",="(0.0060)",="(0.0060)",="(0.0061)",="(0.0056)",="(0.0057)"

="SP_b_L4x",="0.027***",="0.037***",="0.037***",="0.027**",="0.036***",="0.031***"
="",="(0.0089)",="(0.011)",="(0.011)",="(0.011)",="(0.0099)",="(0.0098)"

="SP_b_L8x",="0.040***",="0.049***",="0.048***",="0.034**",="0.052***",="0.044***"
="",="(0.012)",="(0.015)",="(0.015)",="(0.015)",="(0.013)",="(0.014)"

="SP_b_L12x",="0.044***",="0.048**",="0.046**",="0.031*",="0.055***",="0.047***"
="",="(0.015)",="(0.019)",="(0.019)",="(0.019)",="(0.017)",="(0.017)"

="SP_b_L16",="0.043**",="0.034",="0.033",="0.019",="0.062***",="0.053***"
="",="(0.019)",="(0.023)",="(0.023)",="(0.023)",="(0.020)",="(0.020)"

="N",="72924",="72924",="72828",="72719",="72828",="72719"
="R-sq",="0.156",="0.170",="0.170",="0.200",="0.180",="0.211"
="DepVarMean",="6.04",="6.04",="6.04",="6.04",="6.04",="6.04"
="num_mun",="1692",="1692",="1690",="1689",="1690",="1689"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
