
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_teu_sal_250",="lg_teu_sal_250",="lg_teu_sal_250",="lg_teu_sal_250",="lg_teu_sal_250",="lg_teu_sal_250"

="SP_b_F16x",="-0.094",="-0.021",="-0.019",="-0.019",="0.023",="0.021"
="",="(0.061)",="(0.071)",="(0.071)",="(0.071)",="(0.065)",="(0.065)"

="SP_b_F12x",="-0.065*",="-0.000020",="-0.000055",="0.0017",="0.0088",="0.0096"
="",="(0.038)",="(0.046)",="(0.046)",="(0.047)",="(0.045)",="(0.046)"

="SP_b_F8x",="-0.022",="0.015",="0.015",="0.017",="0.019",="0.021"
="",="(0.027)",="(0.030)",="(0.030)",="(0.030)",="(0.029)",="(0.029)"

="SP_bx",="0.024",="-0.014",="-0.015",="-0.022",="-0.016",="-0.022"
="",="(0.035)",="(0.037)",="(0.037)",="(0.038)",="(0.036)",="(0.037)"

="SP_b_L4x",="0.085**",="0.0092",="0.0087",="0.0050",="0.012",="0.0090"
="",="(0.040)",="(0.046)",="(0.045)",="(0.045)",="(0.044)",="(0.044)"

="SP_b_L8x",="0.14***",="0.035",="0.035",="0.032",="0.047",="0.045"
="",="(0.051)",="(0.059)",="(0.059)",="(0.059)",="(0.059)",="(0.059)"

="SP_b_L12x",="0.16***",="0.020",="0.020",="0.015",="0.042",="0.037"
="",="(0.061)",="(0.072)",="(0.072)",="(0.072)",="(0.070)",="(0.070)"

="SP_b_L16",="0.14*",="-0.023",="-0.023",="-0.030",="0.030",="0.023"
="",="(0.073)",="(0.085)",="(0.085)",="(0.085)",="(0.083)",="(0.083)"

="N",="31409",="31409",="31316",="31299",="31316",="31299"
="R-sq",="0.107",="0.124",="0.124",="0.129",="0.130",="0.135"
="DepVarMean",="4.45",="4.45",="4.45",="4.45",="4.45",="4.45"
="num_mun",="1148",="1148",="1146",="1145",="1146",="1145"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
