
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_masa_sal_teu",="lg_masa_sal_teu",="lg_masa_sal_teu",="lg_masa_sal_teu",="lg_masa_sal_teu",="lg_masa_sal_teu"

="SP_b_F16x",="-0.19***",="-0.11",="-0.11",="-0.14*",="-0.063",="-0.064"
="",="(0.069)",="(0.077)",="(0.077)",="(0.075)",="(0.066)",="(0.065)"

="SP_b_F12x",="-0.076",="-0.052",="-0.049",="-0.065",="-0.038",="-0.034"
="",="(0.047)",="(0.048)",="(0.048)",="(0.048)",="(0.046)",="(0.045)"

="SP_b_F8x",="-0.023",="-0.011",="-0.0086",="-0.018",="-0.0065",="-0.0020"
="",="(0.034)",="(0.031)",="(0.031)",="(0.032)",="(0.029)",="(0.030)"

="SP_bx",="0.013",="-0.0000072",="-0.00055",="0.0044",="0.0030",="-0.010"
="",="(0.028)",="(0.029)",="(0.029)",="(0.030)",="(0.027)",="(0.028)"

="SP_b_L4x",="0.032",="0.0057",="0.0053",="0.032",="0.013",="0.0062"
="",="(0.043)",="(0.045)",="(0.045)",="(0.045)",="(0.042)",="(0.043)"

="SP_b_L8x",="0.040",="0.0025",="0.00059",="0.030",="0.016",="-0.0030"
="",="(0.055)",="(0.059)",="(0.059)",="(0.056)",="(0.054)",="(0.054)"

="SP_b_L12x",="0.054",="0.0065",="0.0045",="0.053",="0.033",="0.014"
="",="(0.063)",="(0.070)",="(0.071)",="(0.065)",="(0.064)",="(0.063)"

="SP_b_L16",="0.015",="-0.047",="-0.048",="0.040",="0.0097",="0.0014"
="",="(0.077)",="(0.087)",="(0.087)",="(0.079)",="(0.075)",="(0.075)"

="N",="80857",="80857",="80761",="72719",="80761",="72719"
="R-sq",="0.179",="0.201",="0.201",="0.238",="0.212",="0.242"
="DepVarMean",="2.85",="2.85",="2.85",="3.16",="2.85",="3.16"
="num_mun",="1914",="1914",="1912",="1689",="1912",="1689"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
