
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_trab_eventual_urb",="lg_trab_eventual_urb",="lg_trab_eventual_urb",="lg_trab_eventual_urb",="lg_trab_eventual_urb",="lg_trab_eventual_urb"

="SP_b_F16x",="-0.16***",="-0.10**",="-0.091**",="-0.065",="-0.037",="-0.033"
="",="(0.036)",="(0.042)",="(0.042)",="(0.042)",="(0.038)",="(0.038)"

="SP_b_F12x",="-0.086***",="-0.065**",="-0.060**",="-0.042",="-0.039",="-0.031"
="",="(0.022)",="(0.028)",="(0.028)",="(0.028)",="(0.029)",="(0.028)"

="SP_b_F8x",="-0.041***",="-0.029*",="-0.026*",="-0.014",="-0.017",="-0.0090"
="",="(0.014)",="(0.016)",="(0.016)",="(0.016)",="(0.016)",="(0.016)"

="SP_bx",="0.042***",="0.028*",="0.027*",="0.012",="0.021",="0.0095"
="",="(0.015)",="(0.016)",="(0.016)",="(0.018)",="(0.015)",="(0.017)"

="SP_b_L4x",="0.071***",="0.041",="0.040",="0.022",="0.031",="0.019"
="",="(0.024)",="(0.026)",="(0.026)",="(0.027)",="(0.024)",="(0.025)"

="SP_b_L8x",="0.11***",="0.062*",="0.059*",="0.036",="0.050",="0.037"
="",="(0.032)",="(0.035)",="(0.036)",="(0.036)",="(0.033)",="(0.033)"

="SP_b_L12x",="0.11***",="0.054",="0.050",="0.022",="0.045",="0.026"
="",="(0.039)",="(0.043)",="(0.043)",="(0.043)",="(0.040)",="(0.040)"

="SP_b_L16",="0.11**",="0.037",="0.035",="0.0064",="0.046",="0.027"
="",="(0.046)",="(0.051)",="(0.051)",="(0.051)",="(0.047)",="(0.047)"

="N",="62038",="62038",="61942",="61900",="61942",="61900"
="R-sq",="0.095",="0.114",="0.115",="0.151",="0.119",="0.154"
="DepVarMean",="4.11",="4.11",="4.11",="4.11",="4.11",="4.11"
="num_mun",="1628",="1628",="1626",="1625",="1626",="1625"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
