
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_masa_sal_ta_250",="lg_masa_sal_ta_250",="lg_masa_sal_ta_250",="lg_masa_sal_ta_250",="lg_masa_sal_ta_250",="lg_masa_sal_ta_250"

="SP_b_F16x",="-0.077",="-0.12*",="-0.12*",="-0.082",="-0.062",="-0.050"
="",="(0.057)",="(0.067)",="(0.068)",="(0.071)",="(0.061)",="(0.062)"

="SP_b_F12x",="-0.011",="-0.054",="-0.050",="-0.027",="-0.026",="-0.014"
="",="(0.033)",="(0.043)",="(0.043)",="(0.045)",="(0.044)",="(0.044)"

="SP_b_F8x",="0.010",="-0.012",="-0.011",="0.0032",="0.00041",="0.0094"
="",="(0.020)",="(0.024)",="(0.024)",="(0.025)",="(0.024)",="(0.025)"

="SP_bx",="0.014",="0.034",="0.035",="0.024",="0.027",="0.019"
="",="(0.021)",="(0.024)",="(0.024)",="(0.025)",="(0.025)",="(0.026)"

="SP_b_L4x",="0.024",="0.059",="0.060",="0.043",="0.047",="0.036"
="",="(0.033)",="(0.039)",="(0.039)",="(0.042)",="(0.041)",="(0.042)"

="SP_b_L8x",="0.049",="0.094*",="0.094*",="0.069",="0.080",="0.063"
="",="(0.044)",="(0.054)",="(0.055)",="(0.058)",="(0.057)",="(0.058)"

="SP_b_L12x",="0.052",="0.10",="0.10",="0.076",="0.090",="0.071"
="",="(0.050)",="(0.064)",="(0.064)",="(0.068)",="(0.067)",="(0.069)"

="SP_b_L16",="0.051",="0.092",="0.092",="0.072",="0.094",="0.080"
="",="(0.055)",="(0.073)",="(0.073)",="(0.078)",="(0.077)",="(0.079)"

="N",="80857",="80857",="80761",="72719",="80761",="72719"
="R-sq",="0.073",="0.081",="0.081",="0.093",="0.083",="0.096"
="DepVarMean",="3.34",="3.34",="3.34",="3.71",="3.34",="3.71"
="num_mun",="1914",="1914",="1912",="1689",="1912",="1689"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
