
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="lg_afiliados_imss_250",="lg_afiliados_imss_250",="lg_afiliados_imss_250",="lg_afiliados_imss_250",="lg_afiliados_imss_250",="lg_afiliados_imss_250"

="SP_b_F16x",="-0.013",="-0.024",="-0.026",="-0.022",="0.012",="0.012"
="",="(0.023)",="(0.027)",="(0.027)",="(0.027)",="(0.021)",="(0.021)"

="SP_b_F12x",="-0.0070",="-0.0099",="-0.011",="-0.0082",="0.0033",="0.0044"
="",="(0.013)",="(0.017)",="(0.017)",="(0.017)",="(0.015)",="(0.015)"

="SP_b_F8x",="-0.0045",="-0.0049",="-0.0054",="-0.0034",="0.0017",="0.0029"
="",="(0.0077)",="(0.010)",="(0.010)",="(0.010)",="(0.0089)",="(0.0090)"

="SP_bx",="0.000077",="-0.0024",="-0.0024",="-0.0050",="-0.0078",="-0.0098"
="",="(0.0071)",="(0.0097)",="(0.0097)",="(0.010)",="(0.0093)",="(0.0096)"

="SP_b_L4x",="0.0082",="0.00068",="0.00080",="-0.0024",="-0.0074",="-0.0096"
="",="(0.011)",="(0.017)",="(0.017)",="(0.017)",="(0.016)",="(0.016)"

="SP_b_L8x",="0.018",="0.0032",="0.0035",="-0.00036",="-0.0047",="-0.0074"
="",="(0.016)",="(0.024)",="(0.024)",="(0.025)",="(0.023)",="(0.023)"

="SP_b_L12x",="0.027",="0.0038",="0.0040",="-0.00092",="-0.0028",="-0.0065"
="",="(0.020)",="(0.032)",="(0.032)",="(0.032)",="(0.030)",="(0.031)"

="SP_b_L16",="0.019",="-0.018",="-0.019",="-0.024",="-0.015",="-0.020"
="",="(0.026)",="(0.041)",="(0.041)",="(0.041)",="(0.040)",="(0.040)"

="N",="44240",="44240",="44144",="44125",="44144",="44125"
="R-sq",="0.242",="0.268",="0.267",="0.271",="0.272",="0.275"
="DepVarMean",="6.17",="6.17",="6.16",="6.17",="6.16",="6.17"
="num_mun",="1276",="1276",="1274",="1273",="1274",="1273"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
